student_id,gender,major,program,GPA
4405,Male,B.Tech,CSE,7.500706152
4406,Female,B.Tech,CSE,6.91437247
4407,Female,MS,ECE,7.571032738
4408,Female,MS,CND,9.362305365
4409,Male,B.Tech,CSE,4.806484948
4410,Female,B.Tech,CSE,7.591351305
4411,Female,B.Tech,CSE,7.025103918
4412,Female,B.Tech,CSE,7.715764275
4413,Male,B.Tech,CSE,7.08088147
4414,Female,B.Tech,CND,6.371363351
4415,Female,B.Tech,ECE,7.929840429
4416,Female,MS,CSE,8.321615552
4417,Male,PhD,CHD,7.287087142
4418,Male,B.Tech,CSE,7.488921342
4419,Female,B.Tech,ECE,7.669423141
4420,Male,B.Tech,ECE,7.597020687
4421,Female,B.Tech,ECE,7.043345158
4422,Female,B.Tech,ECE,7.175646174
4423,Male,MS,CND,7.875719433
4424,Female,B.Tech,CHD,7.346692625
4425,Male,B.Tech,CND,6.29282671
4426,Female,MS,CND,6.529338767
4427,Male,B.Tech,ECE,7.373293499
4428,Female,B.Tech,CHD,6.766215244
4429,Male,B.Tech,CSE,8.890054463
4430,Male,PhD,CND,8.584017893
4431,Female,B.Tech,CND,5.151287825
4432,Male,B.Tech,ECE,7.622194916
4433,Female,PhD,CND,8.195099442
4434,Male,B.Tech,CSE,8.411795264
4435,Male,PhD,CHD,8.231539354
4436,Male,B.Tech,CSE,6.738757639
4437,Male,B.Tech,CSE,7.088232318
4438,Male,B.Tech,ECE,5.872150422
4439,Male,MS,CHD,8.906405276
4440,Male,MS,CHD,8.740689648
4441,Other,B.Tech,ECE,7.478788171
4442,Female,MS,CSE,8.36518592
4443,Female,B.Tech,CHD,6.450541839
4444,Female,MS,CND,8.320622129
4445,Male,B.Tech,ECE,6.957522438
4446,Male,B.Tech,CHD,7.630776627
4447,Male,B.Tech,CSE,6.512899903
4448,Male,B.Tech,CHD,8.216682827
4449,Male,MS,CSE,7.431120935
4450,Female,B.Tech,CND,5.297417458
4451,Male,B.Tech,ECE,5.598312899
4452,Female,MS,CSE,7.449515519
4453,Other,B.Tech,CHD,5.868262535
4454,Male,B.Tech,CSE,6.199908675
4455,Female,B.Tech,CSE,7.394173479
4456,Male,B.Tech,CSE,8.065342115
4457,Male,B.Tech,CND,8.116732968
4458,Male,PhD,CHD,7.499990195
4459,Female,MS,CHD,7.987376474
4460,Female,MS,ECE,7.859516592
4461,Male,B.Tech,CSE,9.138588762
4462,Female,B.Tech,ECE,6.024569786
4463,Male,B.Tech,CSE,7.006332834
4464,Male,B.Tech,ECE,6.682356451
4465,Female,B.Tech,CHD,8.036955621
4466,Male,B.Tech,CHD,6.13237176
4467,Male,MS,CND,8.602054077
4468,Male,B.Tech,ECE,6.834710976
4469,Male,MS,ECE,7.918195483
4470,Female,B.Tech,CHD,7.233607382
4471,Male,B.Tech,ECE,6.728618105
4472,Male,B.Tech,CSE,7.142963822
4473,Female,B.Tech,ECE,6.744165425
4474,Female,B.Tech,ECE,8.897655633
4475,Male,B.Tech,CHD,6.20661266
4476,Female,B.Tech,CHD,6.883763294
4477,Male,B.Tech,CSE,7.541635478
4478,Male,B.Tech,CSE,6.977399394
4479,Male,B.Tech,CHD,5.445044275
4480,Male,B.Tech,ECE,7.578808396
4481,Male,B.Tech,ECE,8.27195693
4482,Female,B.Tech,CHD,6.081061008
4483,Female,B.Tech,CHD,6.90383398
4484,Male,B.Tech,CHD,7.248127952
4485,Female,B.Tech,CSE,7.544603358
4486,Female,B.Tech,CSE,7.173914408
4487,Female,MS,ECE,7.677274281
4488,Male,MS,ECE,8.956415889
4489,Other,B.Tech,CSE,7.926236278
4490,Female,MS,CSE,8.256425916
4491,Male,MS,CSE,8.796206596
4492,Male,B.Tech,CND,7.803998717
4493,Female,B.Tech,CSE,6.705996516
4494,Female,B.Tech,ECE,7.025268698
4495,Female,B.Tech,CSE,6.608982683
4496,Male,PhD,ECE,8.06564773
4497,Male,B.Tech,CND,6.705176321
4498,Other,B.Tech,ECE,6.115906136
4499,Other,B.Tech,CSE,7.421968151
4500,Male,MS,ECE,6.638072781
4501,Male,B.Tech,ECE,7.112998684
4502,Male,PhD,CHD,8.114127767
4503,Female,B.Tech,CND,6.619071563
4504,Male,B.Tech,ECE,7.159049644
4505,Male,MS,ECE,7.679907429
4506,Male,MS,ECE,8.103333988
4507,Male,MS,CND,8.444302762
4508,Female,B.Tech,ECE,6.605859004
4509,Male,B.Tech,ECE,6.622696679
4510,Male,B.Tech,CND,9.408732029
4511,Male,MS,CND,7.886691572
4512,Female,B.Tech,CSE,8.776265036
4513,Male,MS,ECE,7.704722406
4514,Male,B.Tech,ECE,6.070010821
4515,Male,PhD,CSE,8.101433052
4516,Male,B.Tech,ECE,8.328257758
4517,Male,B.Tech,CSE,7.456350005
4518,Male,B.Tech,CSE,5.834815086
4519,Male,MS,CHD,8.825082679
4520,Female,B.Tech,CND,8.039029342
4521,Female,B.Tech,ECE,6.854830796
4522,Male,B.Tech,ECE,6.056341969
4523,Male,B.Tech,ECE,6.517364285
4524,Male,B.Tech,ECE,7.731564582
4525,Male,PhD,CND,8.622840762
4526,Male,B.Tech,ECE,6.03284446
4527,Male,MS,CND,7.771289796
4528,Female,B.Tech,CSE,7.369824157
4529,Male,B.Tech,ECE,5.591929234
4530,Male,B.Tech,CSE,6.678482588
4531,Female,B.Tech,CHD,6.271411524
4532,Male,B.Tech,CSE,7.530659447
4533,Female,B.Tech,ECE,4.995307716
4534,Male,B.Tech,ECE,7.311898655
4535,Male,B.Tech,CSE,6.199358613
4536,Female,B.Tech,CSE,6.936887673
4537,Female,B.Tech,ECE,7.677476536
4538,Female,B.Tech,CSE,7.799845392
4539,Male,MS,CSE,7.920743063
4540,Female,B.Tech,ECE,5.249154224
4541,Male,B.Tech,CSE,6.775421929
4542,Male,B.Tech,CSE,9.31911664
4543,Male,B.Tech,CHD,6.565419266
4544,Female,B.Tech,CSE,5.543135301
4545,Male,B.Tech,CND,8.361882687
4546,Male,B.Tech,CSE,6.002734421
4547,Male,B.Tech,CSE,7.383405529
4548,Male,B.Tech,ECE,6.733885339
4549,Other,B.Tech,CSE,7.506323427
4550,Male,B.Tech,CHD,7.174098291
4551,Male,MS,CSE,6.188607899
4552,Other,PhD,CHD,8.152260294
4553,Male,B.Tech,CSE,7.091187911
4554,Female,B.Tech,CSE,6.924962969
4555,Female,B.Tech,CSE,7.443988494
4556,Female,B.Tech,CSE,7.018727643
4557,Male,B.Tech,CHD,7.73624983
4558,Female,B.Tech,CHD,6.536430808
4559,Male,B.Tech,CSE,7.036922011
4560,Male,B.Tech,ECE,6.544976389
4561,Male,B.Tech,CND,7.924470921
4562,Male,MS,ECE,7.836834569
4563,Female,B.Tech,ECE,6.738431422
4564,Male,B.Tech,ECE,7.08079199
4565,Female,B.Tech,CSE,6.508940269
4566,Male,MS,ECE,7.425370862
4567,Male,B.Tech,CSE,8.184942791
4568,Female,B.Tech,ECE,7.127443969
4569,Female,B.Tech,ECE,7.28352092
4570,Male,B.Tech,CHD,5.980418074
4571,Male,B.Tech,CSE,7.839299037
4572,Male,B.Tech,CND,6.700381322
4573,Male,PhD,CND,8.226279378
4574,Male,B.Tech,CHD,7.240835147
4575,Female,B.Tech,CSE,6.222997702
4576,Male,B.Tech,CHD,5.731526216
4577,Male,B.Tech,CHD,9.165386518
4578,Male,B.Tech,CSE,4.366349424
4579,Male,B.Tech,ECE,6.276972812
4580,Male,B.Tech,CND,6.096728681
4581,Male,MS,ECE,8.357020987
4582,Male,MS,ECE,8.081856282
4583,Male,MS,CSE,6.637330543
4584,Male,B.Tech,CHD,7.03013058
4585,Male,B.Tech,CHD,5.948986666
4586,Female,B.Tech,CSE,7.505341186
4587,Female,PhD,CSE,9.174415666
4588,Female,MS,ECE,7.737180283
4589,Female,MS,ECE,7.620463929
4590,Female,B.Tech,ECE,7.652777545
4591,Male,B.Tech,ECE,6.803730779
4592,Male,B.Tech,ECE,8.026027966
4593,Female,MS,CND,7.476233873
4594,Male,B.Tech,CSE,5.946081104
4595,Male,B.Tech,ECE,8.074242817
4596,Male,MS,CND,8.188337522
4597,Female,MS,CHD,8.111575005
4598,Female,B.Tech,CSE,6.168335486
4599,Female,B.Tech,CSE,5.493587302
4600,Female,PhD,CHD,8.349434834
4601,Female,MS,CSE,8.393682992
4602,Female,B.Tech,CND,8.886233542
4603,Male,B.Tech,CND,7.123530601
4604,Male,B.Tech,CHD,6.567892991
4605,Male,B.Tech,CSE,6.842395823
4606,Female,B.Tech,ECE,6.53871471
4607,Female,B.Tech,CSE,6.167695562
4608,Male,B.Tech,CSE,5.321875162
4609,Female,MS,CSE,7.559652876
4610,Male,B.Tech,CHD,5.624676901
4611,Female,B.Tech,ECE,7.113358415
4612,Male,B.Tech,ECE,6.401826044
4613,Male,B.Tech,ECE,6.125837945
4614,Male,B.Tech,ECE,7.352885836
4615,Male,B.Tech,ECE,7.139817315
4616,Male,PhD,CHD,7.738363838
4617,Male,B.Tech,ECE,7.021129982
4618,Male,B.Tech,CSE,6.722381064
4619,Male,B.Tech,ECE,7.818612006
4620,Male,MS,CSE,7.974355068
4621,Male,PhD,CND,9.073297773
4622,Female,B.Tech,CSE,6.561947916
4623,Female,PhD,CHD,7.136525955
4624,Male,MS,CSE,8.46340861
4625,Male,B.Tech,CHD,7.285958059
4626,Female,B.Tech,CSE,8.228229905
4627,Male,B.Tech,CSE,7.396122611
4628,Male,B.Tech,ECE,5.447924854
4629,Male,B.Tech,CSE,7.583738214
4630,Male,B.Tech,ECE,7.881641522
4631,Male,B.Tech,CSE,6.9320321
4632,Female,B.Tech,CSE,8.406161209
4633,Male,B.Tech,ECE,7.095778856
4634,Female,B.Tech,CHD,5.984882112
4635,Male,B.Tech,ECE,6.949605817
4636,Male,B.Tech,CSE,5.161264024
4637,Male,MS,CHD,8.014920752
4638,Male,PhD,ECE,8.05105778
4639,Female,B.Tech,CSE,7.02781337
4640,Female,B.Tech,CSE,7.039234716
4641,Male,B.Tech,CSE,4.806321035
4642,Male,B.Tech,CSE,8.749754554
4643,Male,PhD,CND,7.73218869
4644,Male,B.Tech,CSE,6.087597343
4645,Male,B.Tech,ECE,6.60832403
4646,Female,MS,ECE,8.32448758
4647,Male,B.Tech,ECE,7.016243873
4648,Female,MS,ECE,7.952209321
4649,Male,B.Tech,ECE,7.583408086
4650,Female,B.Tech,CSE,7.551434144
4651,Male,B.Tech,ECE,7.791558755
4652,Male,PhD,CND,8.544796305
4653,Male,PhD,CSE,8.11028576
4654,Female,B.Tech,CSE,5.979515384
4655,Male,B.Tech,CHD,7.626602423
4656,Female,B.Tech,CSE,6.304760712
4657,Male,B.Tech,CSE,7.68140561
4658,Female,B.Tech,CSE,4.012909458
4659,Male,B.Tech,CHD,7.026888327
4660,Female,B.Tech,ECE,6.638831516
4661,Male,B.Tech,CSE,6.773991411
4662,Male,B.Tech,CSE,7.96531665
4663,Female,B.Tech,CND,5.326460553
4664,Female,B.Tech,CSE,7.289302386
4665,Female,B.Tech,ECE,7.348270972
4666,Male,B.Tech,ECE,6.999737776
4667,Male,B.Tech,CND,5.828123945
4668,Male,B.Tech,CSE,6.743536864
4669,Male,MS,CND,7.32656166
4670,Male,MS,ECE,7.876180935
4671,Male,MS,CND,8.70784086
4672,Male,PhD,ECE,7.601244595
4673,Male,B.Tech,CSE,7.661825873
4674,Male,MS,ECE,8.315092291
4675,Male,B.Tech,CSE,7.454700054
4676,Male,MS,ECE,8.424413942
4677,Male,B.Tech,ECE,6.181054439
4678,Male,MS,CSE,9.16574158
4679,Male,PhD,CHD,8.215067417
4680,Female,B.Tech,CND,6.814981574
4681,Female,B.Tech,CSE,5.784128526
4682,Male,B.Tech,ECE,7.086700188
4683,Female,PhD,CSE,7.093964472
4684,Male,B.Tech,ECE,7.361224254
4685,Female,B.Tech,ECE,7.56588877
4686,Female,B.Tech,CSE,8.836712952
4687,Male,B.Tech,ECE,6.671750674
4688,Female,B.Tech,ECE,6.397462834
4689,Male,B.Tech,CSE,8.328167235
4690,Female,B.Tech,CND,8.469514982
4691,Female,MS,ECE,8.641772249
4692,Male,B.Tech,CSE,6.521769966
4693,Male,B.Tech,ECE,7.427666303
4694,Other,B.Tech,CHD,5.805064787
4695,Male,B.Tech,CSE,7.241015128
4696,Female,MS,CHD,8.579814696
4697,Female,B.Tech,ECE,5.461462448
4698,Female,MS,CHD,7.429257582
4699,Female,B.Tech,CSE,7.062589895
4700,Male,B.Tech,CSE,6.62350834
4701,Male,B.Tech,ECE,6.720776388
4702,Female,B.Tech,ECE,7.414460215
4703,Female,B.Tech,CSE,6.938567995
4704,Female,MS,ECE,9.111369101
4705,Female,MS,CND,7.823816693
4706,Male,B.Tech,ECE,7.100031393
4707,Male,MS,ECE,8.59242331
4708,Male,B.Tech,CSE,7.908109495
4709,Female,B.Tech,CSE,7.446043567
4710,Male,PhD,CHD,8.072365602
4711,Male,B.Tech,CSE,5.666133698
4712,Male,B.Tech,CSE,6.738980495
4713,Female,B.Tech,ECE,6.688556691
4714,Male,B.Tech,ECE,6.155667823
4715,Female,B.Tech,CSE,5.422905534
4716,Female,B.Tech,ECE,6.125621012
4717,Male,B.Tech,CSE,5.449636904
4718,Female,B.Tech,ECE,8.329949711
4719,Male,MS,CSE,7.44700606
4720,Female,B.Tech,CND,5.923977705
4721,Female,B.Tech,CSE,5.325206218
4722,Female,MS,ECE,6.690158505
4723,Female,MS,ECE,7.834377206
4724,Female,B.Tech,CSE,6.639560721
4725,Male,MS,CND,6.363742903
4726,Male,B.Tech,CND,5.752801325
4727,Female,B.Tech,ECE,5.954281414
4728,Male,B.Tech,ECE,6.10432534
4729,Male,B.Tech,CSE,7.421131167
4730,Male,MS,CHD,8.959429901
4731,Male,B.Tech,ECE,6.750428509
4732,Female,B.Tech,ECE,9.080060638
4733,Female,MS,CSE,7.856996077
4734,Male,B.Tech,CSE,7.853994932
4735,Female,MS,CHD,7.221057322
4736,Male,B.Tech,CSE,6.306245204
4737,Male,B.Tech,CSE,7.010817827
4738,Male,PhD,CND,8.048525601
4739,Male,PhD,CHD,8.094517279
4740,Female,PhD,ECE,8.559779045
4741,Male,B.Tech,ECE,9.315138694
4742,Male,B.Tech,CND,6.590932136
4743,Male,B.Tech,CSE,7.590668574
4744,Male,B.Tech,ECE,6.319677566
4745,Male,B.Tech,CND,6.846973559
4746,Male,B.Tech,CSE,7.659432161
4747,Male,MS,ECE,8.536838874
4748,Male,B.Tech,ECE,7.536419294
4749,Male,MS,CSE,8.617202402
4750,Female,MS,CND,7.41251835
4751,Male,B.Tech,ECE,6.74113384
4752,Male,B.Tech,CND,7.642641398
4753,Male,PhD,CND,8.434894425
4754,Female,B.Tech,ECE,7.256714781
4755,Male,B.Tech,ECE,6.438225235
4756,Male,B.Tech,ECE,8.016842161
4757,Male,B.Tech,CSE,6.053119051
4758,Female,B.Tech,CSE,8.220629031
4759,Male,MS,CHD,7.694723864
4760,Female,B.Tech,ECE,5.959692618
4761,Female,PhD,CHD,7.344129586
4762,Female,B.Tech,CSE,6.100745807
4763,Female,B.Tech,CND,7.272090527
4764,Male,B.Tech,CND,6.468543214
4765,Male,B.Tech,CND,8.820920498
4766,Male,B.Tech,CHD,6.943157375
4767,Male,B.Tech,ECE,5.393785201
4768,Female,B.Tech,CHD,6.95812101
4769,Male,MS,ECE,7.849809909
4770,Female,B.Tech,ECE,7.379130245
4771,Female,B.Tech,CHD,7.743798306
4772,Male,B.Tech,CSE,7.150731305
4773,Male,B.Tech,ECE,7.966666136
4774,Female,B.Tech,ECE,7.181224351
4775,Male,MS,CHD,8.540058572
4776,Male,B.Tech,CSE,7.307622819
4777,Male,PhD,CND,8.745422232
4778,Female,B.Tech,CSE,5.450676807
4779,Male,B.Tech,ECE,7.958577106
4780,Male,B.Tech,CND,5.36147448
4781,Male,B.Tech,CSE,8.878699485
4782,Female,PhD,ECE,9.544558298
4783,Male,PhD,CHD,7.750138872
4784,Male,PhD,ECE,8.857250773
4785,Male,B.Tech,ECE,6.791711061
4786,Female,B.Tech,CSE,4.443287812
4787,Male,PhD,ECE,8.778365889
4788,Female,B.Tech,ECE,6.167391931
4789,Male,B.Tech,CSE,5.74749639
4790,Female,MS,CSE,8.242259066
4791,Male,B.Tech,ECE,5.963999123
4792,Male,PhD,ECE,8.023704437
4793,Male,B.Tech,ECE,6.849981227
4794,Female,PhD,CSE,8.220703548
4795,Male,B.Tech,CSE,7.305996841
4796,Male,MS,CHD,8.195685123
4797,Male,B.Tech,ECE,7.346777846
4798,Male,B.Tech,ECE,6.49336836
4799,Male,B.Tech,CHD,5.727494465
4800,Male,MS,CSE,8.392127304
4801,Female,B.Tech,CSE,6.939937864
4802,Male,MS,ECE,8.742384948
4803,Male,MS,ECE,8.420808771
4804,Male,B.Tech,ECE,7.680436985
4805,Female,B.Tech,CSE,6.180414639
4806,Male,MS,ECE,9.593478382
4807,Female,MS,ECE,7.676639493
4808,Male,MS,ECE,7.109941893
4809,Male,B.Tech,CSE,6.844986778
4810,Female,MS,CSE,9.06825797
4811,Male,B.Tech,ECE,6.547421735
4812,Male,PhD,CHD,8.286786086
4813,Male,MS,CSE,8.149737753
4814,Male,B.Tech,CSE,6.8942307
4815,Male,B.Tech,CSE,7.912247449
4816,Female,B.Tech,ECE,6.226457304
4817,Male,B.Tech,ECE,5.724959607
4818,Male,MS,ECE,7.302388917
4819,Male,MS,ECE,7.735086746
4820,Male,B.Tech,CSE,6.994758034
4821,Male,MS,ECE,7.582407391
4822,Female,B.Tech,ECE,5.906018767
4823,Male,B.Tech,ECE,6.712933819
4824,Female,B.Tech,ECE,9.013328337
4825,Male,B.Tech,CSE,5.56299233
4826,Male,B.Tech,CSE,6.259334115
4827,Other,PhD,ECE,8.866286873
4828,Male,PhD,CSE,9.373469689
4829,Female,B.Tech,CSE,5.775600749
4830,Female,B.Tech,CSE,7.411954055
4831,Male,B.Tech,ECE,7.612116709
4832,Female,B.Tech,ECE,7.134403318
4833,Female,B.Tech,CND,5.912876752
4834,Male,B.Tech,CHD,6.576672467
4835,Other,PhD,CSE,8.325184851
4836,Male,B.Tech,ECE,6.310642779
4837,Male,B.Tech,ECE,7.337682043
4838,Male,B.Tech,ECE,4.79208488
4839,Male,B.Tech,ECE,6.877971382
4840,Male,PhD,CND,7.735764297
4841,Male,B.Tech,ECE,6.996233314
4842,Female,B.Tech,CSE,8.039676888
4843,Male,MS,ECE,7.518354523
4844,Male,B.Tech,CSE,7.172398679
4845,Female,PhD,CSE,9.306015909
4846,Female,B.Tech,ECE,7.945485551
4847,Male,B.Tech,CND,7.012949293
4848,Male,B.Tech,CSE,6.614589251
4849,Male,PhD,CND,8.016413153
4850,Female,B.Tech,ECE,8.448717906
4851,Female,B.Tech,CHD,7.642511305
4852,Female,B.Tech,CSE,8.297810951
4853,Male,B.Tech,CSE,6.231524598
4854,Male,PhD,CHD,8.492277047
4855,Male,PhD,ECE,7.546757007
4856,Male,MS,CND,7.847475842
4857,Female,B.Tech,CHD,5.963719908
4858,Male,PhD,CND,7.868338969
4859,Male,MS,CSE,7.712685433
4860,Female,B.Tech,CHD,6.971352483
4861,Male,B.Tech,CSE,6.729541994
4862,Female,B.Tech,CSE,7.302957486
4863,Male,PhD,CHD,7.834345767
4864,Male,MS,CND,7.99037842
4865,Male,B.Tech,CSE,6.161503124
4866,Male,B.Tech,CSE,6.488352329
4867,Female,B.Tech,ECE,7.158842044
4868,Female,B.Tech,ECE,6.453634747
4869,Male,B.Tech,CSE,8.019808761
4870,Male,B.Tech,ECE,5.921900512
4871,Male,B.Tech,CSE,5.468175338
4872,Male,B.Tech,CHD,6.790980297
4873,Male,B.Tech,ECE,6.596410687
4874,Male,MS,CHD,8.271174891
4875,Male,MS,ECE,7.811511629
4876,Male,PhD,CHD,9.252779666
4877,Female,B.Tech,CSE,5.347719409
4878,Male,MS,CHD,7.832384436
4879,Male,B.Tech,CSE,7.202284815
4880,Female,MS,CND,7.444272996
4881,Male,PhD,CSE,7.932904443
4882,Male,B.Tech,CSE,6.8853598
4883,Male,B.Tech,CSE,6.585326022
4884,Male,MS,CND,6.915284681
4885,Male,B.Tech,ECE,7.451211437
4886,Male,B.Tech,ECE,7.14508815
4887,Male,B.Tech,ECE,6.452863852
4888,Male,MS,CND,8.587504224
4889,Female,B.Tech,CSE,8.348186238
4890,Male,B.Tech,ECE,6.390161421
4891,Male,MS,CHD,9.142586495
4892,Male,B.Tech,ECE,6.62080031
4893,Male,MS,CSE,7.635494319
4894,Female,B.Tech,CSE,7.102730405
4895,Female,MS,CSE,8.644612912
4896,Female,MS,CND,7.554391838
4897,Male,MS,CSE,8.5888575
4898,Male,B.Tech,CND,6.568669397
4899,Male,B.Tech,CSE,9.273735679
4900,Male,B.Tech,CSE,7.79884446
4901,Male,B.Tech,ECE,6.255366157
4902,Male,B.Tech,CSE,8.226901052
4903,Male,B.Tech,CHD,6.780826585
4904,Male,B.Tech,CSE,5.521488585
4905,Male,B.Tech,CND,8.579265448
4906,Male,MS,CND,7.566820054
4907,Female,MS,ECE,6.925142194
4908,Male,B.Tech,ECE,7.049023804
4909,Male,MS,CSE,8.856953392
4910,Male,B.Tech,CSE,7.378369609
4911,Male,MS,ECE,8.289070517
4912,Female,B.Tech,ECE,7.300221363
4913,Female,B.Tech,CSE,8.698289937
4914,Female,B.Tech,CND,6.198335874
4915,Male,B.Tech,ECE,4.928398913
4916,Male,B.Tech,CHD,8.941670092
4917,Male,B.Tech,ECE,5.656870941
4918,Female,B.Tech,CSE,6.365684128
4919,Male,B.Tech,ECE,7.516983987
4920,Female,B.Tech,ECE,7.558090262
4921,Female,B.Tech,CSE,8.084160734
4922,Female,B.Tech,ECE,7.282250711
4923,Male,MS,CHD,8.756658867
4924,Male,MS,CND,8.397533681
4925,Female,PhD,ECE,7.389444805
4926,Male,B.Tech,ECE,6.116708544
4927,Male,MS,CHD,7.571296547
4928,Male,MS,CSE,7.945503264
4929,Female,B.Tech,CSE,6.855717435
4930,Female,B.Tech,CSE,7.04960627
4931,Male,B.Tech,ECE,9.144564647
4932,Male,B.Tech,ECE,7.70083426
4933,Male,B.Tech,CSE,7.149569751
4934,Male,B.Tech,ECE,5.55917003
4935,Female,B.Tech,CHD,5.889523743
4936,Female,B.Tech,ECE,6.77421513
4937,Male,PhD,CSE,7.077647804
4938,Female,PhD,CND,8.570837811
4939,Male,B.Tech,CSE,5.438717544
4940,Other,B.Tech,ECE,6.384560418
4941,Male,B.Tech,ECE,8.134780629
4942,Male,MS,CSE,8.517601537
4943,Male,B.Tech,CSE,6.696123713
4944,Male,B.Tech,ECE,7.412385787
4945,Male,B.Tech,CND,7.093777261
4946,Male,PhD,CND,8.093987515
4947,Male,B.Tech,ECE,7.667264328
4948,Female,B.Tech,ECE,6.815817989
4949,Male,B.Tech,CSE,7.781337611
4950,Male,MS,ECE,7.32074852
4951,Male,B.Tech,ECE,7.313763115
4952,Male,MS,CND,8.071851647
4953,Male,B.Tech,CSE,5.888675722
4954,Male,MS,CSE,8.101905348
4955,Male,B.Tech,ECE,5.123896938
4956,Male,B.Tech,CSE,7.85148695
4957,Male,B.Tech,ECE,7.888578601
4958,Male,B.Tech,ECE,8.117999309
4959,Male,PhD,ECE,8.293713031
4960,Female,MS,CHD,6.808954703
4961,Female,PhD,CHD,8.240682796
4962,Female,B.Tech,ECE,5.816416782
4963,Male,MS,CSE,8.992582535
4964,Female,B.Tech,ECE,6.919361687
4965,Female,MS,ECE,8.48666911
4966,Male,MS,CHD,8.413965804
4967,Male,B.Tech,ECE,6.184305699
4968,Female,B.Tech,CSE,5.935359842
4969,Female,PhD,CSE,7.071582852
4970,Female,B.Tech,ECE,7.943312137
4971,Male,B.Tech,CSE,5.170091887
4972,Male,B.Tech,CSE,8.734828902
4973,Female,B.Tech,CSE,8.139641964
4974,Female,B.Tech,CSE,6.894778744
4975,Male,B.Tech,CSE,6.199771667
4976,Male,B.Tech,CSE,6.851546664
4977,Female,B.Tech,ECE,6.952263119
4978,Other,B.Tech,ECE,7.235811147
4979,Female,B.Tech,CND,7.080354827
4980,Male,PhD,CHD,8.521482496
4981,Male,B.Tech,ECE,7.385164897
4982,Male,B.Tech,ECE,8.209381675
4983,Male,B.Tech,ECE,6.919364167
4984,Female,B.Tech,CSE,7.328644289
4985,Male,MS,CHD,7.751796635
4986,Male,B.Tech,ECE,7.973741789
4987,Male,B.Tech,ECE,5.713970719
4988,Male,MS,CND,7.025262407
4989,Male,MS,CSE,9.214352666
4990,Female,B.Tech,CSE,5.458470634
4991,Male,B.Tech,ECE,7.918718874
4992,Male,B.Tech,ECE,7.623502021
4993,Male,B.Tech,CND,6.82696921
4994,Male,PhD,CSE,8.055701251
4995,Male,MS,CND,8.93588429
4996,Female,MS,CSE,7.666097278
4997,Female,B.Tech,ECE,8.546968572
4998,Male,B.Tech,ECE,7.571884213
4999,Male,B.Tech,ECE,6.655037218
5000,Female,B.Tech,CHD,8.581967636
5001,Female,MS,ECE,8.404310292
5002,Male,MS,ECE,8.483764695
5003,Male,B.Tech,CSE,7.806673669
5004,Male,MS,CSE,8.269636361
5005,Male,MS,CND,8.000073522
5006,Male,B.Tech,CSE,5.999705533
5007,Male,B.Tech,CSE,6.003631244
5008,Male,B.Tech,CND,8.161676208
5009,Male,PhD,CHD,8.428453076
5010,Male,B.Tech,ECE,7.318110003
5011,Male,MS,CHD,8.998161244
5012,Other,MS,ECE,7.245965162
5013,Female,B.Tech,CSE,6.434053405
5014,Female,MS,CSE,7.748703738
5015,Male,B.Tech,CSE,7.302813007
5016,Male,PhD,CHD,7.360571943
5017,Female,MS,CND,8.15408345
5018,Male,MS,CND,9.111971852
5019,Male,B.Tech,ECE,6.184685336
5020,Male,B.Tech,CSE,5.816333565
5021,Male,B.Tech,CSE,8.515646232
5022,Female,MS,CSE,8.202000182
5023,Male,B.Tech,ECE,4.385618222
5024,Male,MS,CHD,8.18740001
5025,Male,MS,CSE,8.677928309
5026,Male,B.Tech,CSE,6.891146049
5027,Male,MS,ECE,8.986689133
5028,Male,MS,CHD,8.503968125
5029,Male,B.Tech,ECE,9.233426747
5030,Male,B.Tech,ECE,6.848842604
5031,Female,B.Tech,CHD,6.062761568
5032,Male,B.Tech,CSE,6.967985758
5033,Female,B.Tech,CSE,7.994510982
5034,Female,B.Tech,CSE,6.675316535
5035,Female,PhD,CND,9.221783951
5036,Male,B.Tech,CHD,7.029247398
5037,Female,B.Tech,CSE,6.118571975
5038,Female,MS,ECE,6.992383687
5039,Female,B.Tech,ECE,6.28710216
5040,Male,B.Tech,ECE,6.954794958
5041,Female,B.Tech,CSE,7.368005421
5042,Male,PhD,CND,8.722057354
5043,Male,PhD,CHD,7.531210835
5044,Male,B.Tech,CSE,6.818120351
5045,Female,B.Tech,CSE,6.962990734
5046,Male,PhD,ECE,7.382041972
5047,Male,B.Tech,ECE,6.458688166
5048,Female,B.Tech,CSE,7.119506447
5049,Female,B.Tech,CND,5.939977283
5050,Other,MS,CND,7.160993815
5051,Female,MS,CSE,6.915906786
5052,Female,B.Tech,ECE,6.080839132
5053,Male,B.Tech,ECE,5.610530338
5054,Male,B.Tech,CND,7.657016689
5055,Female,PhD,CND,8.566411152
5056,Male,B.Tech,CND,5.623689175
5057,Other,B.Tech,ECE,7.47582488
5058,Male,B.Tech,ECE,4.977114257
5059,Female,MS,CND,7.765093045
5060,Male,B.Tech,CND,6.431183448
5061,Male,B.Tech,CSE,6.781572751
5062,Male,B.Tech,ECE,6.452008353
5063,Female,B.Tech,CHD,4.74402205
5064,Male,MS,CSE,9.025701208
5065,Male,B.Tech,CSE,5.433513584
5066,Female,B.Tech,CSE,5.981002953
5067,Female,B.Tech,ECE,8.586969551
5068,Male,B.Tech,ECE,6.592641488
